source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Argentina,0,3,0,2.5,Argentina,conservacion,12815,Argentina,conservacion,Argentina
Argentina,0,3,0,2.5,Cambodia,sin relacion,12815,Cambodia,sin relacion,Cambodia
Argentina,0,3,0,2.5,Cambodia,asociado,12815,Cambodia,asociado,Cambodia
Argentina,0,3,0,2.5,Egypt,mate,12815,Egypt,mate,Egypt
Argentina,0,3,0,2.5,France,guerra,12815,France,guerra,France
Argentina,0,3,0,2.5,Argentina,mar y canguros,12815,Argentina,mar y canguros,Argentina
Argentina,0,3,0,2.5,Egypt,yacare,12815,Egypt,yacare,Egypt
Argentina,0,3,0,2.5,Egypt,diversidad cultural,12815,Egypt,diversidad cultural,Egypt
Argentina,0,3,0,2.5,Spain,Verborragia,12815,Spain,Verborragia,Spain
Argentina,0,3,0,2.5,Dominican Republic,Gastronomía picante,12815,Dominican Republic,Gastronomía picante,Dominican Republic
Argentina,0,3,0,2.5,Peru,restaurantes,12815,Peru,restaurantes,Peru
Argentina,0,3,0,2.5,Argentina,territorio extenso,12815,Argentina,territorio extenso,Argentina
Argentina,0,3,0,2.5,Argentina,Amabilidad en el trato con el extranjero,12815,Argentina,Amabilidad en el trato con el extranjero,Argentina
Argentina,0,3,0,2.5,Argentina,Disciplina y seguridad social,12815,Argentina,Disciplina y seguridad social,Argentina
Argentina,0,3,0,2.5,United States,sobervios,12815,United States,sobervios,United States
Argentina,0,3,0,2.5,Philippines,mar,12815,Philippines,mar,Philippines
Argentina,0,3,0,2.5,Uruguay,sociables,12815,Uruguay,sociables,Uruguay
Argentina,0,3,0,2.5,United Kingdom,comercio,12815,United Kingdom,comercio,United Kingdom
Argentina,0,3,0,2.5,Türkiye,belicosos,12815,Türkiye,belicosos,Türkiye
Argentina,0,3,0,2.5,Argentina,sociables,12815,Argentina,sociables,Argentina
Argentina,0,3,0,2.5,Argentina,mate,12815,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Argentina,mate,12815,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Argentina,social,12815,Argentina,social,Argentina
Argentina,0,3,0,2.5,Paraguay,clima,12815,Paraguay,clima,Paraguay
Argentina,0,3,0,2.5,Egypt,museos,12815,Egypt,museos,Egypt
Argentina,0,3,0,2.5,Egypt,africa,12815,Egypt,africa,Egypt
Argentina,0,3,0,2.5,Egypt,atraso,12815,Egypt,atraso,Egypt
Argentina,0,3,0,2.5,Brazil,pícaro,12815,Brazil,pícaro,Brazil
Argentina,0,3,0,2.5,Jordan,atraso,12815,Jordan,atraso,Jordan
Argentina,0,3,0,2.5,Argentina,divertidos,12815,Argentina,divertidos,Argentina
Argentina,0,3,0,2.5,Iran,dictadura,12815,Iran,dictadura,Iran
Argentina,0,3,0,2.5,Egypt,comida condimentos,12815,Egypt,comida condimentos,Egypt
Argentina,0,3,0,2.5,India,montañas,12815,India,montañas,India
Argentina,0,3,0,2.5,Argentina,buen clima,12815,Argentina,buen clima,Argentina
Argentina,0,3,0,2.5,Argentina,orden,12815,Argentina,orden,Argentina
Argentina,0,3,0,2.5,Argentina,distrubución,12815,Argentina,distrubución,Argentina
Argentina,0,3,0,2.5,Argentina,festejos,12815,Argentina,festejos,Argentina
Argentina,0,3,0,2.5,Argentina,inventivos,12815,Argentina,inventivos,Argentina
Argentina,0,3,0,2.5,Argentina,hermoso,12815,Argentina,hermoso,Argentina
Argentina,0,3,0,2.5,Egypt,rituales,12815,Egypt,rituales,Egypt
Argentina,0,3,0,2.5,Argentina,agresivos,12815,Argentina,agresivos,Argentina
Argentina,0,3,0,2.5,Maldives,ricos,12815,Maldives,ricos,Maldives
Argentina,0,3,0,2.5,Canada,comida chatarra,12815,Canada,comida chatarra,Canada
Argentina,0,3,0,2.5,Argentina,ceviche,12815,Argentina,ceviche,Argentina
Argentina,0,3,0,2.5,Paraguay,asado,12815,Paraguay,asado,Paraguay
Argentina,0,3,0,2.5,Egypt,Por una cuestión historica,12815,Egypt,Por una cuestión historica,Egypt
Argentina,0,3,0,2.5,Egypt,se cree que el poder adquisitivo pertenece a unos pocos y la pobreza a la gran mayoria,12815,Egypt,se cree que el poder adquisitivo pertenece a unos pocos y la pobreza a la gran mayoria,Egypt
Argentina,0,3,0,2.5,Canada,obesidad,12815,Canada,obesidad,Canada
Argentina,0,3,0,2.5,Egypt,Cultura,12815,Egypt,Cultura,Egypt
Argentina,0,3,0,2.5,Colombia,Brasil,12815,Colombia,Brasil,Colombia
Argentina,0,3,0,2.5,Russia,Autoridad,12815,Russia,Autoridad,Russia
Argentina,0,3,0,2.5,Argentina,Gastronomia,12815,Argentina,Gastronomia,Argentina
Argentina,0,3,0,2.5,Egypt,Cultura,12815,Egypt,Cultura,Egypt
Argentina,0,3,0,2.5,Bahrain,nose,12815,Bahrain,nose,Bahrain
Argentina,0,3,0,2.5,Egypt,POBREZA,12815,Egypt,POBREZA,Egypt
Argentina,0,3,0,2.5,Argentina,Pobreza,12815,Argentina,Pobreza,Argentina
Argentina,0,3,0,2.5,Egypt,piramides,12815,Egypt,piramides,Egypt
Argentina,0,3,0,2.5,Argentina,pastas,12815,Argentina,pastas,Argentina
Argentina,0,3,0,2.5,Argentina,disciplina,12815,Argentina,disciplina,Argentina
Argentina,0,3,0,2.5,Egypt,opresion,12815,Egypt,opresion,Egypt
Argentina,0,3,0,2.5,Egypt,desnutrición,12815,Egypt,desnutrición,Egypt
Argentina,0,3,0,2.5,France,Daetallista,12815,France,Daetallista,France
Argentina,0,3,0,2.5,Spain,familiares,12815,Spain,familiares,Spain
Argentina,0,3,0,2.5,Argentina,Mundialista,12815,Argentina,Mundialista,Argentina
Argentina,0,3,0,2.5,Argentina,Libertador,12815,Argentina,Libertador,Argentina
Argentina,0,3,0,2.5,Mexico,playas paradisíacas,12815,Mexico,playas paradisíacas,Mexico
Argentina,0,3,0,2.5,Albania,Pensativos,12815,Albania,Pensativos,Albania
Argentina,0,3,0,2.5,Egypt,CARNAVAL,12815,Egypt,CARNAVAL,Egypt
Argentina,0,3,0,2.5,Argentina,FUTBOL,12815,Argentina,FUTBOL,Argentina
Argentina,0,3,0,2.5,Argentina,SAN MARTIN,12815,Argentina,SAN MARTIN,Argentina
Argentina,0,3,0,2.5,Argentina,MONTAÑAS,12815,Argentina,MONTAÑAS,Argentina
Argentina,0,3,0,2.5,Argentina,UNIVERSIDADES,12815,Argentina,UNIVERSIDADES,Argentina
Argentina,0,3,0,2.5,Argentina,BANANAS,12815,Argentina,BANANAS,Argentina
Argentina,0,3,0,2.5,Argentina,LIBROS,12815,Argentina,LIBROS,Argentina
Argentina,0,3,0,2.5,Egypt,Religion,12815,Egypt,Religion,Egypt
Argentina,0,3,0,2.5,Ghana,Vendedores,12815,Ghana,Vendedores,Ghana
Argentina,0,3,0,2.5,Spain,Reyes,12815,Spain,Reyes,Spain
Argentina,0,3,0,2.5,Brazil,danza,12815,Brazil,danza,Brazil
Argentina,0,3,0,2.5,Argentina,calidez,12815,Argentina,calidez,Argentina
Argentina,0,3,0,2.5,Argentina,economia,12815,Argentina,economia,Argentina
Argentina,0,3,0,2.5,Argentina,Cordialidad,12815,Argentina,Cordialidad,Argentina
Argentina,0,3,0,2.5,Peru,comida,12815,Peru,comida,Peru
Argentina,0,3,0,2.5,Argentina,amables,12815,Argentina,amables,Argentina
Argentina,0,3,0,2.5,Argentina,alegria,12815,Argentina,alegria,Argentina
Argentina,0,3,0,2.5,Costa Rica,alegres,12815,Costa Rica,alegres,Costa Rica
Argentina,0,3,0,2.5,Cuba,playa,12815,Cuba,playa,Cuba
Argentina,0,3,0,2.5,Argentina,mate,12815,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Egypt,Excelente,12815,Egypt,Excelente,Egypt
Argentina,0,3,0,2.5,Egypt,Muy Bueno. Bueno,12815,Egypt,Muy Bueno. Bueno,Egypt
Argentina,0,3,0,2.5,Egypt,Regular y Malo,12815,Egypt,Regular y Malo,Egypt
Argentina,0,3,0,2.5,Egypt,corrupción,12815,Egypt,corrupción,Egypt
Argentina,0,3,0,2.5,Egypt,hambruna.,12815,Egypt,hambruna.,Egypt
Argentina,0,3,0,2.5,Egypt,Atractivo natural,12815,Egypt,Atractivo natural,Egypt
Argentina,0,3,0,2.5,Argentina,Capital,12815,Argentina,Capital,Argentina
Argentina,0,3,0,2.5,Brazil,Paradisiaco,12815,Brazil,Paradisiaco,Brazil
Argentina,0,3,0,2.5,Argentina,gentil,12815,Argentina,gentil,Argentina
Argentina,0,3,0,2.5,Argentina,respeto,12815,Argentina,respeto,Argentina
Argentina,0,3,0,2.5,Argentina,orden.,12815,Argentina,orden.,Argentina
Argentina,0,3,0,2.5,Argentina,amabilidad,12815,Argentina,amabilidad,Argentina
Argentina,0,3,0,2.5,Argentina,afectuosos.,12815,Argentina,afectuosos.,Argentina
Argentina,0,3,0,2.5,Afghanistan,liderazgo,12815,Afghanistan,liderazgo,Afghanistan
Argentina,0,3,0,2.5,Afghanistan,respeto social,12815,Afghanistan,respeto social,Afghanistan
Argentina,0,3,0,2.5,Afghanistan,limpieza,12815,Afghanistan,limpieza,Afghanistan
Argentina,0,3,0,2.5,Cameroon,carisma,12815,Cameroon,carisma,Cameroon
Argentina,0,3,0,2.5,Cameroon,cariño,12815,Cameroon,cariño,Cameroon
Argentina,0,3,0,2.5,Cameroon,gentileza,12815,Cameroon,gentileza,Cameroon
Argentina,0,3,0,2.5,France,potencia,12815,France,potencia,France
Argentina,0,3,0,2.5,France,distancia,12815,France,distancia,France
Argentina,0,3,0,2.5,France,control,12815,France,control,France
Argentina,0,3,0,2.5,France,fríos.,12815,France,fríos.,France
Argentina,0,3,0,2.5,Argentina,alegria,12815,Argentina,alegria,Argentina
Argentina,0,3,0,2.5,Bolivia,condimentos,12815,Bolivia,condimentos,Bolivia
Argentina,0,3,0,2.5,Bolivia,pimientos,12815,Bolivia,pimientos,Bolivia
Argentina,0,3,0,2.5,Bolivia,ajos,12815,Bolivia,ajos,Bolivia
Argentina,0,3,0,2.5,Brazil,carnaval,12815,Brazil,carnaval,Brazil
Argentina,0,3,0,2.5,Germany,riqueza,12815,Germany,riqueza,Germany
Argentina,0,3,0,2.5,Germany,abundancia,12815,Germany,abundancia,Germany
Argentina,0,3,0,2.5,Brazil,carnaval,12815,Brazil,carnaval,Brazil
Argentina,0,3,0,2.5,Brazil,alegria,12815,Brazil,alegria,Brazil
Argentina,0,3,0,2.5,Brazil,futbol,12815,Brazil,futbol,Brazil
Argentina,0,3,0,2.5,Argentina,tango,12815,Argentina,tango,Argentina
Argentina,0,3,0,2.5,Argentina,futbol,12815,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,chiste,12815,Argentina,chiste,Argentina
Argentina,0,3,0,2.5,Argentina,futbol,12815,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,tango,12815,Argentina,tango,Argentina
Argentina,0,3,0,2.5,Argentina,amistad,12815,Argentina,amistad,Argentina
Argentina,0,3,0,2.5,Argentina,gritos,12815,Argentina,gritos,Argentina
Argentina,0,3,0,2.5,Colombia,amables,12815,Colombia,amables,Colombia
Argentina,0,3,0,2.5,Colombia,calida,12815,Colombia,calida,Colombia
Argentina,0,3,0,2.5,Colombia,alegre,12815,Colombia,alegre,Colombia
Argentina,0,3,0,2.5,Argentina,guerrilla,12815,Argentina,guerrilla,Argentina
Argentina,0,3,0,2.5,Argentina,revolucion,12815,Argentina,revolucion,Argentina
Argentina,0,3,0,2.5,Argentina,insurreccion armada,12815,Argentina,insurreccion armada,Argentina
Argentina,0,3,0,2.5,Argentina,futbol,12815,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,alegria,12815,Argentina,alegria,Argentina
Argentina,0,3,0,2.5,Argentina,alegria,12815,Argentina,alegria,Argentina
Argentina,0,3,0,2.5,Argentina,chistes,12815,Argentina,chistes,Argentina
Argentina,0,3,0,2.5,Argentina,musica,12815,Argentina,musica,Argentina
Argentina,0,3,0,2.5,Argentina,Rubia,12815,Argentina,Rubia,Argentina
Argentina,0,3,0,2.5,Egypt,Sucios,12815,Egypt,Sucios,Egypt
Argentina,0,3,0,2.5,Peru,Desierto,12815,Peru,Desierto,Peru
Argentina,0,3,0,2.5,Argentina,Zamba,12815,Argentina,Zamba,Argentina
Argentina,0,3,0,2.5,China,Morenos,12815,China,Morenos,China
Argentina,0,3,0,2.5,Egypt,NACIONALIDAD,12815,Egypt,NACIONALIDAD,Egypt
Argentina,0,3,0,2.5,Mexico,CULTURA,12815,Mexico,CULTURA,Mexico
Argentina,0,3,0,2.5,Bahamas,TANGO,12815,Bahamas,TANGO,Bahamas
Argentina,0,3,0,2.5,Mexico,MAGIA,12815,Mexico,MAGIA,Mexico
Argentina,0,3,0,2.5,Argentina,FUTBOL,12815,Argentina,FUTBOL,Argentina
Argentina,0,3,0,2.5,Argentina,RUINAS,12815,Argentina,RUINAS,Argentina
Argentina,0,3,0,2.5,Brazil,ALCOHOLISMO,12815,Brazil,ALCOHOLISMO,Brazil
Argentina,0,3,0,2.5,Greece,SOBREPESO,12815,Greece,SOBREPESO,Greece
Argentina,0,3,0,2.5,Argentina,POBREZA,12815,Argentina,POBREZA,Argentina
Argentina,0,3,0,2.5,Switzerland,BELLEZA,12815,Switzerland,BELLEZA,Switzerland
Argentina,0,3,0,2.5,Egypt,constancia,12815,Egypt,constancia,Egypt
Argentina,0,3,0,2.5,Argentina,cordillera,12815,Argentina,cordillera,Argentina
Argentina,0,3,0,2.5,Argentina,agricultura,12815,Argentina,agricultura,Argentina
Argentina,0,3,0,2.5,Argentina,religion,12815,Argentina,religion,Argentina
Argentina,0,3,0,2.5,Argentina,comidas tipicas,12815,Argentina,comidas tipicas,Argentina
Argentina,0,3,0,2.5,Argentina,danzas,12815,Argentina,danzas,Argentina
Argentina,0,3,0,2.5,Argentina,cultura,12815,Argentina,cultura,Argentina
Argentina,0,3,0,2.5,Egypt,Turismo,12815,Egypt,Turismo,Egypt
Argentina,0,3,0,2.5,Argentina,carnaval,12815,Argentina,carnaval,Argentina
Argentina,0,3,0,2.5,Argentina,playas,12815,Argentina,playas,Argentina
Argentina,0,3,0,2.5,Argentina,estadios,12815,Argentina,estadios,Argentina
Argentina,0,3,0,2.5,Argentina,jugadores de futbol profesionales,12815,Argentina,jugadores de futbol profesionales,Argentina
Argentina,0,3,0,2.5,Uruguay,ir al cine,12815,Uruguay,ir al cine,Uruguay
Argentina,0,3,0,2.5,Uruguay,jugar en playas,12815,Uruguay,jugar en playas,Uruguay
Argentina,0,3,0,2.5,Uruguay,tomar mate,12815,Uruguay,tomar mate,Uruguay
Argentina,0,3,0,2.5,Argentina,Festivales,12815,Argentina,Festivales,Argentina
Argentina,0,3,0,2.5,China,ceremonias,12815,China,ceremonias,China
Argentina,0,3,0,2.5,Argentina,certamenes,12815,Argentina,certamenes,Argentina
Argentina,0,3,0,2.5,Argentina,parranda,12815,Argentina,parranda,Argentina
Argentina,0,3,0,2.5,Argentina,muestras,12815,Argentina,muestras,Argentina
Argentina,0,3,0,2.5,Russia,Multiétnica,12815,Russia,Multiétnica,Russia
Argentina,0,3,0,2.5,Bolivia,solidaridad,12815,Bolivia,solidaridad,Bolivia
Argentina,0,3,0,2.5,Bolivia,rituales,12815,Bolivia,rituales,Bolivia
Argentina,0,3,0,2.5,Bolivia,amistad,12815,Bolivia,amistad,Bolivia
Argentina,0,3,0,2.5,Italy,comidas,12815,Italy,comidas,Italy
Argentina,0,3,0,2.5,Italy,familia,12815,Italy,familia,Italy
Argentina,0,3,0,2.5,Italy,musica,12815,Italy,musica,Italy
Argentina,0,3,0,2.5,Japan,comidas,12815,Japan,comidas,Japan
Argentina,0,3,0,2.5,Argentina,comidas típicas,12815,Argentina,comidas típicas,Argentina
Argentina,0,3,0,2.5,Argentina,desigualdad,12815,Argentina,desigualdad,Argentina
Argentina,0,3,0,2.5,Palestine,oportunidad,12815,Palestine,oportunidad,Palestine
Argentina,0,3,0,2.5,Argentina,Brecha social,12815,Argentina,Brecha social,Argentina
Argentina,0,3,0,2.5,El Salvador,carencia,12815,El Salvador,carencia,El Salvador
Argentina,0,3,0,2.5,El Salvador,precariedad,12815,El Salvador,precariedad,El Salvador
Argentina,0,3,0,2.5,Denmark,calidad académica,12815,Denmark,calidad académica,Denmark
Argentina,0,3,0,2.5,Costa Rica,festivos,12815,Costa Rica,festivos,Costa Rica
Argentina,0,3,0,2.5,Costa Rica,gozo,12815,Costa Rica,gozo,Costa Rica
Argentina,0,3,0,2.5,Costa Rica,copado,12815,Costa Rica,copado,Costa Rica
Argentina,0,3,0,2.5,Argentina,desigualdad,12815,Argentina,desigualdad,Argentina
Argentina,0,3,0,2.5,Italy,variedad,12815,Italy,variedad,Italy
Argentina,0,3,0,2.5,Italy,regionalismo,12815,Italy,regionalismo,Italy
Argentina,0,3,0,2.5,Argentina,distribucion geografica,12815,Argentina,distribucion geografica,Argentina
Argentina,0,3,0,2.5,Argentina,audaz,12815,Argentina,audaz,Argentina
Argentina,0,3,0,2.5,Argentina,atrevido,12815,Argentina,atrevido,Argentina
Argentina,0,3,0,2.5,Argentina,educacion,12815,Argentina,educacion,Argentina
Argentina,0,3,0,2.5,Argentina,universidad,12815,Argentina,universidad,Argentina
Argentina,0,3,0,2.5,Colombia,dicha,12815,Colombia,dicha,Colombia
Argentina,0,3,0,2.5,Colombia,encanto,12815,Colombia,encanto,Colombia
Argentina,0,3,0,2.5,Argentina,identidad,12815,Argentina,identidad,Argentina
Argentina,0,3,0,2.5,Bahrain,Diversión,12815,Bahrain,Diversión,Bahrain
Argentina,0,3,0,2.5,Bahrain,Playas,12815,Bahrain,Playas,Bahrain
Argentina,0,3,0,2.5,Brazil,Grandes ciudades,12815,Brazil,Grandes ciudades,Brazil
Argentina,0,3,0,2.5,Cuba,Playas,12815,Cuba,Playas,Cuba
Argentina,0,3,0,2.5,Egypt,Religion Munsulmana.,12815,Egypt,Religion Munsulmana.,Egypt
Argentina,0,3,0,2.5,Argentina,Arepas,12815,Argentina,Arepas,Argentina
Argentina,0,3,0,2.5,Argentina,Cordillera de los Andes,12815,Argentina,Cordillera de los Andes,Argentina
Argentina,0,3,0,2.5,Haiti,Piratas,12815,Haiti,Piratas,Haiti
Argentina,0,3,0,2.5,Angola,Uranio,12815,Angola,Uranio,Angola
Argentina,0,3,0,2.5,France,Educacion,12815,France,Educacion,France
Argentina,0,3,0,2.5,Argentina,Kebab,12815,Argentina,Kebab,Argentina
Argentina,0,3,0,2.5,Bahrain,Sociables,12815,Bahrain,Sociables,Bahrain
Argentina,0,3,0,2.5,Argentina,Turístico,12815,Argentina,Turístico,Argentina
Argentina,0,3,0,2.5,Canada,Buena economia.,12815,Canada,Buena economia.,Canada
Argentina,0,3,0,2.5,Argentina,Bailarines,12815,Argentina,Bailarines,Argentina
Argentina,0,3,0,2.5,Israel,Vacas,12815,Israel,Vacas,Israel
Argentina,0,3,0,2.5,Dominican Republic,riqueza,12815,Dominican Republic,riqueza,Dominican Republic
Argentina,0,3,0,2.5,Benin,riqueza,12815,Benin,riqueza,Benin
Argentina,0,3,0,2.5,United States,higiene,12815,United States,higiene,United States
Argentina,0,3,0,2.5,Costa Rica,higiene,12815,Costa Rica,higiene,Costa Rica
Argentina,0,3,0,2.5,Brazil,cultura,12815,Brazil,cultura,Brazil
Argentina,0,3,0,2.5,Nigeria,cultura,12815,Nigeria,cultura,Nigeria
Argentina,0,3,0,2.5,Argentina,machismo,12815,Argentina,machismo,Argentina
Argentina,0,3,0,2.5,Argentina,mutilacion,12815,Argentina,mutilacion,Argentina
Argentina,0,3,0,2.5,Egypt,multitud,12815,Egypt,multitud,Egypt
Argentina,0,3,0,2.5,Argentina,cultura,12815,Argentina,cultura,Argentina
Argentina,0,3,0,2.5,Egypt,pastas,12815,Egypt,pastas,Egypt
Argentina,0,3,0,2.5,Egypt,religión,12815,Egypt,religión,Egypt
Argentina,0,3,0,2.5,Argentina,samba,12815,Argentina,samba,Argentina
Argentina,0,3,0,2.5,Bolivia,cultura,12815,Bolivia,cultura,Bolivia
Argentina,0,3,0,2.5,Peru,el dia de los muertos,12815,Peru,el dia de los muertos,Peru
Argentina,0,3,0,2.5,Argentina,cuarteto,12815,Argentina,cuarteto,Argentina
Argentina,0,3,0,2.5,Bahrain,comercio,12815,Bahrain,comercio,Bahrain
Argentina,0,3,0,2.5,Argentina,educación publica,12815,Argentina,educación publica,Argentina
Argentina,0,3,0,2.5,Cyprus,espiritualidad,12815,Cyprus,espiritualidad,Cyprus
Argentina,0,3,0,2.5,Argentina,español y guaraní,12815,Argentina,español y guaraní,Argentina
Argentina,0,3,0,2.5,Bolivia,atributos naturales,12815,Bolivia,atributos naturales,Bolivia
Argentina,0,3,0,2.5,Germany,economia,12815,Germany,economia,Germany
Argentina,0,3,0,2.5,Mexico,Tacos,12815,Mexico,Tacos,Mexico
Argentina,0,3,0,2.5,Chile,Plaza de Armas,12815,Chile,Plaza de Armas,Chile
Argentina,0,3,0,2.5,Angola,playa tropical,12815,Angola,playa tropical,Angola
Argentina,0,3,0,2.5,Argentina,Alegres,12815,Argentina,Alegres,Argentina
Argentina,0,3,0,2.5,Argentina,Mala economia,12815,Argentina,Mala economia,Argentina
Argentina,0,3,0,2.5,Brazil,Mojitos,12815,Brazil,Mojitos,Brazil
Argentina,0,3,0,2.5,Mexico,Narcotrafico,12815,Mexico,Narcotrafico,Mexico
Argentina,0,3,0,2.5,Egypt,Historia milenaria,12815,Egypt,Historia milenaria,Egypt
Argentina,0,3,0,2.5,Argentina,Malambo,12815,Argentina,Malambo,Argentina
Argentina,0,3,0,2.5,Colombia,Diversidad Cultural,12815,Colombia,Diversidad Cultural,Colombia
Argentina,0,3,0,2.5,Italy,Montañas,12815,Italy,Montañas,Italy
Argentina,0,3,0,2.5,Germany,órden,12815,Germany,órden,Germany
Argentina,0,3,0,2.5,Brazil,amables,12815,Brazil,amables,Brazil
Argentina,0,3,0,2.5,Argentina,asado,12815,Argentina,asado,Argentina
Argentina,0,3,0,2.5,Uruguay,tomadores de mate,12815,Uruguay,tomadores de mate,Uruguay
Argentina,0,3,0,2.5,Cuba,Fidel Castro,12815,Cuba,Fidel Castro,Cuba
Argentina,0,3,0,2.5,Palestine,Guerra,12815,Palestine,Guerra,Palestine
Argentina,0,3,0,2.5,Uruguay,Murga,12815,Uruguay,Murga,Uruguay
Argentina,0,3,0,2.5,Argentina,futbol,12815,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,cancha,12815,Argentina,cancha,Argentina
Argentina,0,3,0,2.5,Argentina,choripan,12815,Argentina,choripan,Argentina
Argentina,0,3,0,2.5,Dominican Republic,Alegria,12815,Dominican Republic,Alegria,Dominican Republic
Argentina,0,3,0,2.5,Argentina,compañeros,12815,Argentina,compañeros,Argentina
Argentina,0,3,0,2.5,Brazil,sonrientes,12815,Brazil,sonrientes,Brazil
Argentina,0,3,0,2.5,Brazil,respetuosos,12815,Brazil,respetuosos,Brazil
Argentina,0,3,0,2.5,Germany,pasión,12815,Germany,pasión,Germany
Argentina,0,3,0,2.5,Argentina,pasión,12815,Argentina,pasión,Argentina
Argentina,0,3,0,2.5,Germany,suiza,12815,Germany,suiza,Germany
Argentina,0,3,0,2.5,Argentina,paisajes montañosos,12815,Argentina,paisajes montañosos,Argentina
Argentina,0,3,0,2.5,Argentina,alegría,12815,Argentina,alegría,Argentina
Argentina,0,3,0,2.5,Germany,Solidaridad,12815,Germany,Solidaridad,Germany
Argentina,0,3,0,2.5,Spain,Empatía,12815,Spain,Empatía,Spain
Argentina,0,3,0,2.5,France,Egoísmo,12815,France,Egoísmo,France
Argentina,0,3,0,2.5,Argentina,tarantella,12815,Argentina,tarantella,Argentina
Argentina,0,3,0,2.5,Brazil,tradición familiar,12815,Brazil,tradición familiar,Brazil
Argentina,0,3,0,2.5,Argentina,samba,12815,Argentina,samba,Argentina
Argentina,0,3,0,2.5,Argentina,energía,12815,Argentina,energía,Argentina
Argentina,0,3,0,2.5,Argentina,baile,12815,Argentina,baile,Argentina
Argentina,0,3,0,2.5,Argentina,música,12815,Argentina,música,Argentina
Argentina,0,3,0,2.5,Argentina,pasión por la comida y las reuniones familiares,12815,Argentina,pasión por la comida y las reuniones familiares,Argentina
Argentina,0,3,0,2.5,Argentina,mate,12815,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Argentina,tradición gauchesca.,12815,Argentina,tradición gauchesca.,Argentina
Argentina,0,3,0,2.5,Germany,Diversión,12815,Germany,Diversión,Germany
Argentina,0,3,0,2.5,Morocco,disciplina,12815,Morocco,disciplina,Morocco
Argentina,0,3,0,2.5,Morocco,responsabilidad,12815,Morocco,responsabilidad,Morocco
Argentina,0,3,0,2.5,Finland,Honestidad,12815,Finland,Honestidad,Finland
Argentina,0,3,0,2.5,Argentina,calidez humana,12815,Argentina,calidez humana,Argentina
Argentina,0,3,0,2.5,Argentina,amor por el café,12815,Argentina,amor por el café,Argentina
Argentina,0,3,0,2.5,Argentina,música y baile.,12815,Argentina,música y baile.,Argentina
Argentina,0,3,0,2.5,Mexico,Diversión,12815,Mexico,Diversión,Mexico
Argentina,0,3,0,2.5,Germany,tango,12815,Germany,tango,Germany
